,Unnamed: 0,movie_id,vote_average,genres,cast,crew,title
1454,1454,9726,6.5,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","{6784, 1281, 128645, 1670, 2441, 37260, 26258, 59029, 59030, 59031, 59032, 59033, 52890, 59034, 59035, 59037, 59038, 58783, 59039, 58785, 58786, 58787, 58788, 59040, 934, 59041, 59042, 59043, 59044, 59045, 59046, 59047, 59048, 28847, 59049, 59050, 59051, 59052, 59053, 59054, 14741, 59055, 59056, 59057, 59058, 59059, 59060, 59061, 59062, 5311, 59063, 59064, 59065, 59066, 59067, 101330, 5077, 3926, 36821, 18906, 14432, 8293, 17897}","{578, 32354, 58789, 58790, 91941, 1404200, 1462919, 63421, 63601, 19058, 563, 1419166, 4406, 54745, 474, 20507, 23453, 63422}",A Good Year
1455,1455,20763,6.6,"[{""id"": 18, ""name"": ""Drama""}]","{8258, 157954, 20220, 53765, 1108999, 66538, 2059, 174892, 109, 76239, 4787, 1108984, 11478, 939799, 11512, 196185, 21403, 1109020, 31}","{14337, 1460739, 1164426, 14349, 7187, 1171347, 8862, 7200, 22816, 71339, 1465003, 947, 73021, 3392, 7238, 598, 2523, 2533, 95846, 9197, 69741, 751, 752, 69744, 13304}",Radio Flyer
1456,1456,9702,7.7,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","{3204, 18792, 16427, 4589, 879, 33712, 6321, 58651, 58646, 58647, 58648, 58649, 58650, 27736, 55261}","{2624, 53634, 19971, 18596, 961022, 5709, 6479, 10640, 10832, 57650, 25748, 67834, 58652, 58653, 10494}",Bound by Honor
1457,1457,9311,6.6,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]","{57248, 57249, 194, 388, 211463, 17353, 1162, 10254, 207, 5168, 15887, 17778, 42643, 13333, 4789, 12982, 88537, 17373, 54014}","{673, 23331, 19684, 23332, 5553, 53074, 17815, 17080, 57247}",Smilla's Sense of Snow
1458,1458,9280,6.2,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]","{11008, 57121, 5441, 25346, 120488, 1176104, 229611, 549325, 14610, 1324252, 2518, 25078, 19161, 1324250, 3131, 951580, 96413, 27614, 9979}","{57120, 1043298, 997, 1002, 1433706, 958092, 1525165, 1264, 5328, 20722, 16787, 957202, 3221, 11382, 4023, 3192, 1406384, 60892, 1150}",Femme Fatale
1459,1459,26843,7.4,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]","{6787, 3268, 936, 65896, 522, 11857, 3281, 10513, 5012, 544575, 1007636, 53815, 1300632, 5401, 18847}","{138762, 66203, 575926}",Lion of the Desert
1460,1460,11876,6.7,"[{""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","{26371, 33161, 652, 2197, 23961, 16927, 146720, 1316257, 1316258, 1316259, 1316260, 1316261, 1316263, 1316264, 1316265, 15533, 23985, 24381, 4166, 44234, 96974, 49487, 23505, 4817, 38354, 2415, 24816, 1137, 18557}","{37187, 997, 39244, 9747, 70805, 12758, 70806, 25950}",The Horseman on the Roof
1461,1461,22267,6.6,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]","{103, 2954, 2219, 207, 1244, 51860, 1226707, 33299, 22108, 1284159, 8767}","{5952, 11714, 1635, 1368867, 1468036, 5670, 1468038, 2952, 1467080, 1994, 4907, 115563, 1614, 5359, 1402095, 1617, 4434, 11412, 559321}",Ride with the Devil
1462,1462,45958,7.0,"[{""id"": 18, ""name"": ""Drama""}]","{34053, 1331724, 1331725, 1331726, 1331727, 1331728, 24977, 1115666, 1115667, 1115668, 1115669, 1115670, 1115671, 1115672, 1331729, 1331730, 1331731, 1331732, 1331733, 1331734, 1331735, 1331736, 1331737, 1331738, 72483, 119972, 1331740, 1331741, 1331742, 1331743, 1331745, 1331746, 1331747, 1331748, 1331749, 1012151, 137919, 137920, 137921, 592709, 229324, 102221, 993998, 559826, 559827, 3810, 87015, 15593, 1331739, 1110505, 116082, 1171710}","{1891, 4447, 39454, 10828, 16941, 661870, 1115664, 11218, 275, 1085395, 278, 931800, 1462845, 4446, 223}",Biutiful
1463,1463,1969,5.8,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]","{3136, 975424, 51906, 1218243, 1120515, 962981, 1120516, 1120517, 48136, 7368, 10480, 18324, 20309, 160375, 9880, 955, 1095101}","{62434, 1120514, 996, 997, 62468, 17674, 23728, 20307, 20308, 949, 57279, 59, 61, 35455}",Bandidas
1464,1464,310706,0.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]","{29221, 10822, 22252, 38674, 821, 8854, 94103, 1372, 2975}","{36134, 1493095, 20842, 56171, 814, 21808, 53459, 1034748}",Black Water Transit
1465,1465,198663,7.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]","{1415424, 1415426, 1415428, 1415429, 1415431, 1415436, 1415437, 1415442, 1415443, 1415446, 1389339, 527393, 1395491, 1036196, 1310760, 79025, 93491, 512316, 25663, 970561, 115150, 969045, 1340889, 1415403, 1415405, 78062, 1415406, 1415408, 1415410, 1415412, 1415413, 1415416, 1415417, 1415418, 1276, 1415421, 1415423}","{1425332, 1338372, 1257095, 1231882, 1299980, 1425334, 1328142, 1391758, 1425343, 9622, 113048, 91161, 6040, 18458, 6043, 1056413, 1227160, 1257754, 1425338, 1386913, 578724, 2215, 578728, 1318185, 578730, 1425326, 1384367, 1309872, 16177, 1402546, 113075, 1425328, 1425329, 1425330, 1367479, 1257144, 1367480, 1179066, 1367481, 1367482, 1367484, 17598, 1400506, 1367488, 1425336, 1367490, 1367491, 1425341, 1367493, 1367494, 1367495, 1367496, 1367497, 1367498, 1344843, 1367499, 1367502, 1367503, 1367504, 1367505, 1419730, 1367508, 1367509, 25046, 1367510, 66521, 21470, 526180, 1350244, 1423844, 1198826, 1377131, 1416171, 1418348, 3311, 1391729, 91122, 1425342, 1415030, 77949, 1257087}",The Maze Runner
1466,1466,239573,5.0,"[{""id"": 35, ""name"": ""Comedy""}]","{1371552, 83873, 1371553, 23459, 1371550, 11109, 1360003, 4937, 54697, 933578, 43115, 50185, 1725868, 207, 11006, 1371551}","{1375201, 20647, 16425, 10905, 51612}",Unfinished Business
1467,1467,10436,7.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","{1920, 65284, 2692, 1160, 14344, 400, 20766, 8224, 1190701, 1190702, 1190703, 1190704, 1190705, 1190706, 6199, 35515, 1033159, 11856, 3796, 109410, 12522, 378, 28028, 54782}","{7170, 1032, 65288, 3661, 7182, 3769, 14393}",The Age of Innocence
1468,1468,1381,6.8,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]","{20194, 9560, 5924, 20195, 230, 20196, 1066472, 7248, 824, 1173, 2517, 6968, 11868, 3293}","{8704, 1204225, 1401600, 4867, 1447161, 1391751, 1447162, 1391756, 1391762, 1447164, 38805, 1438616, 5914, 1337464, 1420574, 6431, 1400354, 1327907, 1293479, 1384359, 6057, 1402029, 4657, 1394740, 8374, 1394742, 1340345, 1340346, 1364796, 1394748, 1398972, 1394751, 1401790, 6468, 16836, 1394757, 1394760, 330, 9546, 1406794, 17613, 92237, 1447119, 1447120, 1447121, 30034, 9555, 1304276, 9557, 1447122, 1447124, 1447125, 1447128, 1447131, 1319389, 1447136, 76003, 1447142, 1447143, 1447144, 6377, 1392106, 1447146, 1447147, 1447148, 1447149, 1447150, 1447151, 1447152, 1447153, 16499, 1447155, 1268981, 1327222, 1418487, 376, 23545, 1445370, 1447156, 1447157, 1337469}",The Fountain
1469,1469,2162,5.3,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]","{22113, 22114, 18916, 19839, 9777, 87282, 22108, 22109, 22111}","{1401803, 22105, 947, 22100, 22101, 22102, 22103, 22104, 18457, 11098, 17979, 4700, 22106, 22107}",Chill Factor
1470,1470,127493,5.1,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","{1286019, 1286020, 506085, 1084799, 1338215, 16460, 6413, 136530, 2963, 6164, 22132, 191260, 50463}","{550112, 899, 2532, 46084, 4140, 2031, 59567, 12786, 1098482, 223990, 19002, 1117435, 230174}",Stolen
1471,1471,12429,7.5,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]","{19587, 56323, 78346, 78347, 78348, 78349, 78350, 78351, 78352, 78353, 78354, 78355, 78356, 78357, 1084317, 71727, 3896, 1244093, 10437, 1892, 1075686, 36074, 112, 9599}","{608, 1697, 78338, 78340, 67077, 40455, 78343, 1417, 78344, 78345, 19596, 636}",Ponyo
1472,1472,228205,7.3,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","{1549537, 1549538, 1549539, 1481636, 1549540, 1374151, 12139, 1445675, 1074187, 1156046, 129104, 54738, 52018, 84792, 1433592, 566331, 928572, 155965, 21278}","{34692, 1024910, 6800, 6040, 59930, 5914, 1389602, 1481637, 4140, 64172, 1439277, 14653, 66120, 66121, 1334481, 1521490, 1521491, 1521492, 25046, 280800, 66532, 1391337, 1443945, 1443946, 62063, 49907, 46589}",The Longest Ride
1473,1473,2900,5.4,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]","{1668864, 1668866, 1170309, 1668870, 11911, 100871, 3977, 48136, 1668869, 143237, 11151, 7571, 56730, 1112476, 20387, 1552938, 188212, 1073208, 46780, 119232, 167160, 102720, 1379395, 171459, 95686, 163784, 68180, 85, 2517, 99156, 158052, 6885, 92402, 169588, 60916, 172664}","{1299201, 1355526, 1400072, 1401353, 1401354, 1401355, 1401357, 1401358, 1401360, 1401362, 1401363, 1376276, 1401364, 1401365, 1401366, 1401367, 1401368, 1401371, 1401372, 1401373, 1401374, 1368863, 91171, 1378217, 5549, 1378222, 9270, 1390523, 2624, 20292, 92359, 1395276, 983118, 117842, 29524, 19157, 29525, 1338840, 92376, 1371100, 113124, 92388, 25830, 75624, 9965, 9204, 1400564}",The Astronaut's Wife
1474,1474,21311,5.3,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]","{47969, 326, 19977, 129101, 2639, 8784, 20239, 1386160}","{37427, 58220, 139158}",I Dreamed of Africa
1475,1475,77875,5.4,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","{1922, 1477895, 139, 1110284, 20750, 1133600, 727467, 33836, 550319, 6065, 154182, 524503, 1360087, 1649387, 10860, 1649388, 1649391, 95475, 1471865, 17276, 119807}","{582624, 65316, 20646, 2215, 20648, 36619, 7213, 57343, 65114, 19291, 17276, 17629, 22815}",Playing for Keeps
1476,1476,192136,6.5,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]","{1041697, 231649, 74627, 17605, 13093, 1208133, 229640, 1384871, 2606, 2607, 82190, 2038, 2619, 996636, 1125917}","{93188, 933, 1288389, 19692, 2623, 959982, 23824, 466, 71570, 22047}",Mandela: Long Walk to Freedom
1477,1477,18254,7.1,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]","{514, 52995, 31506, 3092, 81557, 106772, 10775, 81562, 116123, 21151, 90529, 10657, 13731, 33060, 987050, 182576, 6449, 1182258, 1182259, 89141, 64822, 6199, 74043, 193, 3015, 29258, 164426, 588, 79954, 1107, 206299, 7004, 2782, 55908, 201335, 95741}","{7202, 1535810, 4869, 217638, 39815, 954409, 20107, 12017, 6449, 153203, 2485, 6453, 52154}",Reds
1478,1478,881,7.1,"[{""id"": 18, ""name"": ""Drama""}]","{68672, 116128, 514, 2628, 1352413, 3982, 9777, 22131, 500, 4724, 13524, 13525, 3416, 13526, 6717, 7166}","{1619077, 1462918, 1355532, 14349, 1400849, 589970, 1171347, 1401363, 149, 1425810, 214170, 9249, 9250, 9251, 21795, 1751461, 9255, 578729, 14762, 2874, 583098, 1535425, 5322, 3275, 1743180, 13520, 13521, 3026, 13522, 1323090, 3030, 66519, 3032, 1195610, 1711837, 1404540, 1752929, 7530, 1265263, 24956, 1759859, 1759860, 57077, 1759861, 1759862, 13304, 1412219, 13436, 21118}",A Few Good Men
1479,1479,10877,5.3,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]","{1642247, 21265, 96401, 18471, 14888, 74036, 7223, 63546, 50877, 59198, 33343, 1891649, 184388, 63813, 1891652, 23880, 1103, 37205, 64856, 52956, 10210, 51938, 21353, 8170, 21355, 172915, 1056119}","{40835, 9349, 9351, 66057, 1537674, 83083, 1674251, 10765, 1707916, 1296, 157841, 1403537, 1820048, 1120532, 1415192, 1585178, 113051, 1531421, 22818, 1425827, 1236388, 143915, 1537711, 1537712, 1537713, 1537714, 14771, 57524, 1537715, 57526, 58038, 1404214, 1537716, 1537717, 2624, 1408706, 1091, 1643845, 1478854, 1559367, 1717317, 1538123, 1891659, 1891660, 67406, 958414, 59472, 1070287, 236116, 9430, 1324118, 1454935, 1531896, 932186, 58204, 956637, 1477084, 1511775, 1531897, 1322465, 1399521, 172899, 6630, 21351, 1733237, 15222, 1177336, 1177337, 1531898, 15229}",Exit Wounds
1480,1480,9600,5.6,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]","{6944, 58147, 78029, 18288, 9781, 13242}","{58144, 58145, 17313, 12970, 21068, 78029, 13584, 53840, 58143, 17144, 1215}",Big Momma's House
1481,1481,202575,6.3,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]","{1324161, 15761, 130081, 45603, 1500969, 571564, 1232172, 147887, 149684, 1248445, 64445, 571332, 1482959, 1482960, 1482961, 1482962, 89042, 1482965, 1485397, 15831, 571225, 86007}","{10851, 76100, 1324165, 104614, 1324170, 1756715, 1099692, 1324172, 968632, 1483005, 1387163, 54205}",Thunder and the House of Magic
1482,1482,71469,4.8,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]","{46593, 2978, 237570, 80997, 18283, 1030490, 29839, 101423, 19538, 92404, 52442, 1030491, 1030492, 1030493, 1030494}","{1411844, 1417980, 23430, 1417988, 1399304, 1417994, 1417996, 1377293, 1417997, 1149583, 1417998, 1417999, 1418001, 1418002, 31126, 1379991, 1418007, 1418008, 5914, 1418009, 1418010, 45861, 30247, 1511086, 61361, 23604, 1406778, 1106750, 1401151, 1217, 158916, 1417978, 564940, 936271, 1136463, 1395024, 1395025, 39123, 1392083, 548439, 548445, 1412705, 10855, 1394282, 1417975, 1412460, 1412461, 1417965, 1417966, 1417967, 1417968, 1417969, 1377267, 1417970, 15221, 1417971, 1417972, 1417974, 15225, 1417977, 1417979, 1410300, 1417981, 1417982, 1417983}",The Darkest Hour
1483,1483,85446,6.7,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","{932097, 932095, 54503, 479656, 222141, 1430895, 8212, 180789, 110743, 932091, 932093, 217055}","{932088, 20739, 224387, 1079109, 20742, 54507, 1336716, 11696, 11697, 57176, 932090}",Step Up Revolution
1484,1484,326,5.1,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","{26782, 60005, 21127, 7401, 37979, 55788, 58393, 77330, 58707, 27124, 1154165, 25654, 2231, 109686, 73269, 28638, 132347, 11677, 52478}","{12066, 2723, 10853, 19656, 1393405, 1560762, 1560760, 4755, 60596, 223990, 23415, 1387544, 1407229, 1399066, 6044, 60285, 894}",Snakes on a Plane
1485,1485,10685,4.9,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]","{42209, 3141, 554629, 554630, 82631, 554631, 8874, 154666, 13548, 554632, 156431, 6384, 74487, 59581, 8191}","{53291, 66604, 56171, 34672, 1044, 7229}",The Watcher
1486,1486,7220,6.1,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]","{11008, 582656, 94854, 11155, 163220, 20767, 15007, 78116, 1215657, 1542057, 1215401, 135352, 8891, 1223998, 1837890, 1837896, 1837898, 53198, 53199, 53200, 20562, 6355, 74587, 1837916, 1837918, 11107, 94182, 30697, 1898, 218605, 82415, 883, 6908}","{76805, 223243, 74766, 1391122, 143893, 1745942, 18457, 39455, 39456, 1389601, 230436, 37925, 34858, 27181, 1560110, 1399861, 1748025, 1528387, 1410119, 1412702, 1707102, 1412704, 1707105, 10850, 1707107, 1707110, 1707112, 1707113, 1549418, 1707115, 1707118, 1707120, 1367666, 1428595, 1549428, 1707125, 1707126, 1707128, 1416826, 24192, 1707140, 11410, 1395368, 1370800, 47288, 937174, 1573598, 1573601, 1573605, 6891, 1573614, 6895, 1573618, 1573619, 52469, 1573621, 7416, 1573625, 1393406, 1392907, 134930, 1400093, 60706, 1532709, 11063, 92479, 20305, 932179, 1762646, 1762647, 1762648, 1460569, 1399130, 1762649, 11106, 1412452, 869, 1762663, 1762664, 1762665, 1382250, 56171, 876, 1701758, 1416067, 1413509, 983446, 1172893, 1400741, 1535398, 1335219, 60862, 1378750, 1570751, 1367494, 7624, 7626, 10703, 1394131, 1463765, 35287, 1319384, 1432026, 117217, 1423866, 1551870, 1490943}",The Punisher
1487,1487,9763,6.6,"[{""id"": 18, ""name"": ""Drama""}]","{58016, 480, 38947, 58982, 58984, 41737, 58985, 1163, 58986, 4941, 176, 28848, 8435, 11284, 15320, 1115, 47644}","{69505, 59525, 42632, 3082, 11114, 58987, 58988, 1342606, 53680, 2545, 8401, 38937, 5912, 1113, 23773, 18910, 33279}",Goal!: The Dream Begins
1488,1488,72387,6.3,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]","{1557632, 170240, 56675, 79651, 82631, 20904, 163976, 159850, 565675, 14541, 1668397, 976, 31512, 52761, 22075}","{59522, 1428229, 9990, 52358, 1352969, 54417, 1066776, 965149, 5666, 5669, 1551025, 1979, 1387195, 6223, 1395023, 18513, 1123794, 999763, 548437, 1556316, 1556318, 930016, 62434, 1317605, 16494, 1049456, 2545, 5493, 13177, 1418491, 1919}",Safe
1489,1489,12596,5.7,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]","{76102, 879, 112, 11701, 3036}","{10723, 10725, 1254, 42119, 1382732, 73037, 73038, 73039, 851, 57464}",Pushing Tin
1490,1490,1892,7.9,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]","{1430528, 53760, 2, 3, 4, 6, 81414, 147482, 1430556, 1430564, 1430565, 1430566, 1430567, 1430568, 1430569, 7727, 1430576, 1430580, 1430588, 33853, 1430590, 37442, 1430594, 1430595, 1430596, 106053, 114761, 28235, 17484, 137295, 47698, 1430610, 1430611, 1430613, 1430615, 27762, 1224317, 1729665, 130, 1729666, 1729667, 1729668, 121478, 1370759, 1729669, 1729670, 1729671, 1230989, 1249957, 1473715, 1473716, 1473717, 1473722, 1473724, 1430215, 1430217, 3799, 7908, 3307, 1590529, 159108, 224526, 1295, 24342, 24343, 19751, 19753, 19754, 19756, 15152, 995639, 1218876, 1436476, 1430857, 1430858, 1430859, 1430860, 110422, 1220451, 362851, 1250666, 1329519, 12662, 1430915, 1430916, 1430917, 1430918, 1430919, 1430920, 1430921, 1430922, 1430923, 1430924, 1430925, 1430926, 199055, 5531, 33185, 106406, 1430950, 1430951, 1430952, 1430955, 1430957, 1430958, 11184, 1430961, 1430964, 132538, 1430978, 1430979, 1430980, 1430983, 1430984, 1430987, 1430991, 1430994, 1430996, 1430487, 12248, 1430492, 1430494, 1430499, 10734, 163839, 1430525, 1430526, 1430527}","{1, 1424133, 8934, 491, 8844, 10668, 7727, 19800, 665}",Return of the Jedi
1491,1491,13460,5.8,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]","{1294849, 1294850, 100097, 1294852, 1294851, 1294853, 1294854, 1585929, 1585930, 2957, 1352080, 82193, 141468, 127005, 59294, 70815, 231199, 1585951, 1585952, 1585953, 1585954, 1008550, 564775, 230822, 209193, 1585710, 1047343, 28848, 2482, 1585718, 76215, 77750, 56890, 944315, 1231420, 1021884, 154043, 97599, 1037760, 83137, 1412670, 1302090, 20304, 1288410, 1329372, 25702, 57578, 94956, 950125, 53998, 583278, 107378, 107380, 172917, 16628, 382}","{223238, 1411085, 223246, 1422861, 43559, 43560, 1402924, 1335854, 1420846, 60471, 60472, 1425481, 1418316, 1417842, 962163, 1425524, 1425527, 1425528, 1425529, 1425530, 8313, 1425533, 10878, 1425535, 1337472, 1425536, 1425538, 1425539, 1425540, 1425541, 1425543, 1425544, 1425545, 35979, 1425547, 1425550, 1425551, 1425552, 1425553, 1425555, 1380002, 35011, 1399503, 1393363, 1053407, 1410275, 930532, 19690, 57581, 57585, 39668, 1424630, 933113, 1424639, 40713, 1399561, 1409293, 1409295, 1409296, 1409297, 231199, 1341729, 1413927, 1408811, 1405240, 1273154, 119108, 1399117, 125263, 1408850, 1404244, 1394021, 1406836, 15221, 40823, 1403798, 50081, 1398189, 77750, 9149, 1037760, 23490, 16838, 1394119, 1417172, 937946, 1422816, 1210858, 1276405, 1399286}",Doomsday
1492,1492,8055,7.2,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","{10243, 2310, 17543, 1008395, 5644, 8205, 23182, 16783, 231835, 17067, 10923, 19123, 4534, 5313, 204, 1071317, 5847, 79449, 5469, 3934, 49766, 44393, 41965, 45811, 49018}","{8969, 151, 17561, 1078304, 1458984, 1012907, 2226, 1338291, 1427381, 1045816, 9022, 2239, 6208, 86594, 52552, 6097, 1408850, 8403, 468, 63832, 474, 20063, 11880, 54121, 1177711, 1177712, 1177713, 5493, 4222}",The Reader
